epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,408.154,0.50495,0.30369,0.8545,0.99837,1,0.995,0.91446,0.42815,0.25018,0.83096,0.0003566,0.0003566,0.0003566
168,410.579,0.51838,0.29904,0.88779,0.99839,1,0.995,0.9131,0.42544,0.24511,0.83136,0.0003467,0.0003467,0.0003467
169,413.008,0.50757,0.29031,0.86063,0.99841,1,0.995,0.91779,0.41721,0.24326,0.83032,0.0003368,0.0003368,0.0003368
170,415.229,0.49541,0.27087,0.84614,0.99837,1,0.995,0.91457,0.43491,0.23735,0.8324,0.0003269,0.0003269,0.0003269
171,417.684,0.50017,0.29745,0.86592,0.9984,1,0.995,0.90575,0.43456,0.23532,0.82899,0.000317,0.000317,0.000317
172,419.97,0.47906,0.27936,0.8601,0.99843,1,0.995,0.90281,0.43097,0.22621,0.82646,0.0003071,0.0003071,0.0003071
173,422.388,0.57517,0.3192,0.91763,0.99841,1,0.995,0.91534,0.40074,0.22798,0.82216,0.0002972,0.0002972,0.0002972
174,424.825,0.49977,0.27047,0.85799,0.99838,1,0.995,0.91644,0.41249,0.22877,0.8241,0.0002873,0.0002873,0.0002873
175,427.153,0.50991,0.29947,0.90876,0.99844,1,0.995,0.93404,0.35951,0.21667,0.81355,0.0002774,0.0002774,0.0002774
176,429.464,0.49523,0.28136,0.86385,0.99846,1,0.995,0.94375,0.32754,0.20568,0.80827,0.0002675,0.0002675,0.0002675
177,431.48,0.46549,0.25317,0.82491,0.99844,1,0.995,0.95282,0.34288,0.20679,0.81068,0.0002576,0.0002576,0.0002576
178,433.485,0.53814,0.29002,0.8814,0.99837,1,0.995,0.95619,0.34747,0.20772,0.81089,0.0002477,0.0002477,0.0002477
179,435.499,0.53068,0.28958,0.85763,0.99838,1,0.995,0.96459,0.32689,0.20869,0.8086,0.0002378,0.0002378,0.0002378
180,437.822,0.48456,0.27368,0.83931,0.99825,1,0.995,0.96246,0.32027,0.20539,0.80679,0.0002279,0.0002279,0.0002279
181,440.089,0.46525,0.2662,0.85866,0.99823,1,0.995,0.95059,0.3297,0.20424,0.8084,0.000218,0.000218,0.000218
182,442.228,0.51702,0.30157,0.85286,0.99834,1,0.995,0.94562,0.35647,0.20607,0.81185,0.0002081,0.0002081,0.0002081
183,444.247,0.46622,0.25756,0.85107,0.99839,1,0.995,0.93469,0.36415,0.2003,0.81269,0.0001982,0.0001982,0.0001982
184,446.309,0.46074,0.25472,0.85667,0.99844,1,0.995,0.93461,0.35777,0.20025,0.81326,0.0001883,0.0001883,0.0001883
185,448.441,0.48141,0.26179,0.84801,0.99843,1,0.995,0.93937,0.35021,0.20273,0.81339,0.0001784,0.0001784,0.0001784
186,450.575,0.45982,0.26645,0.83998,0.99846,1,0.995,0.94171,0.35726,0.20094,0.81343,0.0001685,0.0001685,0.0001685
187,452.851,0.47294,0.26936,0.86366,0.99845,1,0.995,0.94275,0.35169,0.2035,0.81187,0.0001586,0.0001586,0.0001586
